SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
105113,1,Cash loans,F,N,Y,0,252000,906660,36531,675000,Family,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0.00496,-21748,365243,-2560,-2562,,1,0,0,1,0,0,,2,2,2,THURSDAY,13,0,0,0,0,0,0,XNA,,0.634480307,0.399675616,0.0825,,0.9791,,,0,0.0345,0.1667,0.2083,,,0.0464,,,0.084,,0.9791,,,0,0.0345,0.1667,0.2083,,,0.0475,,,0.0833,,0.9791,,,0,0.0345,0.1667,0.2083,,,0.0472,,,,specific housing,0.0313,"Stone, brick",No,3,0,3,0,-531,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
105114,0,Cash loans,F,N,Y,2,117000,604152,25726.5,540000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.01452,-11579,-3297,-1128,-3687,,1,1,1,1,1,0,,4,2,2,WEDNESDAY,5,0,0,0,0,0,0,Business Entity Type 1,0.13450447,0.463884972,0.081185943,0.0371,,0.9732,0.6328,0.004,0,0.069,0.0833,0.125,0,0.0303,0.0176,0,0,0.0378,,0.9732,0.6472,0.004,0,0.069,0.0833,0.125,0,0.0331,0.0184,0,0,0.0375,,0.9732,0.6377,0.004,0,0.069,0.0833,0.125,0,0.0308,0.0179,0,0,not specified,block of flats,0.0168,"Stone, brick",No,0,0,0,0,-2029,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
105115,1,Cash loans,F,N,Y,1,180000,1096020,56092.5,900000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020713,-10771,-199,-848,-3439,,1,1,0,1,0,0,,3,3,3,SATURDAY,6,0,0,0,0,1,1,Government,0.412251561,0.281556089,0.285179905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
105116,0,Cash loans,F,Y,Y,0,112500,170640,11106,135000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.008019,-13777,-865,-2384,-2669,12,1,1,0,1,1,0,,2,2,2,THURSDAY,15,0,0,0,1,1,0,Other,0.66690358,0.537320443,0.450747282,0.0722,,0,,,0,0.1379,0.1667,,,,,,,0.0735,,0.0005,,,0,0.1379,0.1667,,,,,,,0.0729,,0,,,0,0.1379,0.1667,,,,,,,,block of flats,0.041,"Stone, brick",No,0,0,0,0,-1512,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105117,1,Cash loans,M,Y,Y,0,112500,113760,9117,90000,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.030755,-10301,-310,-3383,-1988,7,1,1,0,1,0,0,Laborers,1,2,2,THURSDAY,16,0,0,0,0,0,0,Business Entity Type 1,,0.146264674,0.486653157,0.2227,0.1844,0.9886,,,0.24,0.2069,0.3333,,0.0642,,0.2618,,0.0136,0.2269,0.1914,0.9886,,,0.2417,0.2069,0.3333,,0.0656,,0.2727,,0.0144,0.2248,0.1844,0.9886,,,0.24,0.2069,0.3333,,0.0653,,0.2665,,0.0139,,block of flats,0.2088,Panel,No,0,0,0,0,-379,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
105118,0,Cash loans,M,Y,Y,1,270000,305221.5,22338,252000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.04622,-13592,-458,-6051,-3409,4,1,1,0,1,0,1,Drivers,3,1,1,WEDNESDAY,15,0,0,0,0,1,1,Business Entity Type 2,0.591924017,0.650143313,0.445396242,0.101,0.0384,0.9806,0.7348,0.0271,0.08,0.0345,0.5417,0.5833,0.1094,0.0824,0.0848,0,0,0.1029,0.0399,0.9806,0.7452,0.0273,0.0806,0.0345,0.5417,0.5833,0.1119,0.09,0.0884,0,0,0.102,0.0384,0.9806,0.7383,0.0273,0.08,0.0345,0.5417,0.5833,0.1113,0.0838,0.0863,0,0,reg oper account,block of flats,0.0815,Mixed,No,0,0,0,0,-301,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
105119,0,Cash loans,F,Y,Y,0,180000,1350000,39474,1350000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.022625,-16971,-491,-494,-501,4,1,1,0,1,0,0,Sales staff,2,2,2,TUESDAY,17,0,0,0,0,0,0,Business Entity Type 3,,0.604904791,0.432961667,0.0619,0.0755,0.9816,0.7484,0.0084,0,0.1379,0.1667,0.2083,0.0568,0.0504,0.0564,0,0,0.063,0.0783,0.9816,0.7583,0.0085,0,0.1379,0.1667,0.2083,0.0581,0.0551,0.0587,0,0,0.0625,0.0755,0.9816,0.7518,0.0085,0,0.1379,0.1667,0.2083,0.0578,0.0513,0.0574,0,0,reg oper account,block of flats,0.049,"Stone, brick",No,4,2,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
105120,0,Cash loans,M,Y,Y,0,301500,697500,20524.5,697500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.008575,-22766,-493,-6834,-4049,28,1,1,0,1,0,0,Laborers,2,2,2,SUNDAY,11,0,0,0,0,0,0,Construction,,0.762573331,0.154743631,0.0753,0.0585,0.9846,0.7892,0.0085,0.08,0.069,0.3333,0.0417,0.0408,0.0605,0.8252,0.0039,0.0472,0.0767,0.0607,0.9846,0.7975,0.0086,0.0806,0.069,0.3333,0.0417,0.0417,0.0661,0.8597,0.0039,0.05,0.076,0.0585,0.9846,0.792,0.0086,0.08,0.069,0.3333,0.0417,0.0415,0.0616,0.84,0.0039,0.0482,reg oper account,block of flats,0.7059,Panel,No,0,0,0,0,-980,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105121,0,Cash loans,F,Y,N,1,149323.5,152820,7911,135000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.006233,-14261,-725,-4282,-5278,4,1,1,1,1,0,0,Sales staff,3,2,2,MONDAY,12,1,1,0,1,1,0,Business Entity Type 3,,0.673261064,0.563835049,0.3371,0.0101,0.9806,0.7348,0.0643,0.24,0.2069,0.3333,0.375,0.3442,0.2723,0.3153,0.0116,0.0127,0.3435,0.0104,0.9806,0.7452,0.0649,0.2417,0.2069,0.3333,0.375,0.352,0.2975,0.3286,0.0117,0.0134,0.3404,0.0101,0.9806,0.7383,0.0647,0.24,0.2069,0.3333,0.375,0.3502,0.277,0.321,0.0116,0.013,reg oper spec account,block of flats,0.2508,Panel,No,0,0,0,0,-971,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105122,0,Cash loans,F,N,Y,0,67500,495000,27639,495000,Family,Working,Secondary / secondary special,Married,House / apartment,0.00712,-18894,-5718,-3115,-2011,,1,1,1,1,0,0,Cooking staff,2,2,2,THURSDAY,8,0,0,0,0,0,0,Government,0.619542677,0.663763519,0.610991328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,-1358,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105123,0,Cash loans,F,N,Y,0,225000,159993,9315,121500,Family,Working,Secondary / secondary special,Married,Rented apartment,0.028663,-9362,-1982,-4217,-888,,1,1,0,1,0,0,Laborers,2,2,2,MONDAY,16,1,1,0,1,1,0,Business Entity Type 2,0.433877271,0.254759957,0.703203305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,-869,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
105124,0,Cash loans,F,N,Y,0,157500,1132573.5,37561.5,927000,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.007305,-21256,365243,-12417,-4712,,1,0,0,1,1,0,,1,3,3,WEDNESDAY,9,0,0,0,0,0,0,XNA,0.693885287,0.307664429,0.42765737,0.0619,0.0527,0.9826,0.762,,0,0.1379,0.1667,0.2083,0.0108,0.0504,0.0531,0,0,0.063,0.0547,0.9826,0.7713,,0,0.1379,0.1667,0.2083,0.0111,0.0551,0.0553,0,0,0.0625,0.0527,0.9826,0.7652,,0,0.1379,0.1667,0.2083,0.011,0.0513,0.0541,0,0,reg oper account,block of flats,0.0425,Panel,No,0,0,0,0,-908,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
105125,0,Cash loans,F,N,Y,0,157500,244584,16474.5,193500,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.00963,-15899,-6397,-253,-4166,,1,1,0,1,0,0,Laborers,2,2,2,WEDNESDAY,9,0,0,0,0,0,0,Business Entity Type 2,,0.584961684,0.432961667,0.0825,0.0712,0.9767,,,0,0.1379,0.1667,,0.0841,,0.0464,,0,0.084,0.0739,0.9767,,,0,0.1379,0.1667,,0.086,,0.0484,,0,0.0833,0.0712,0.9767,,,0,0.1379,0.1667,,0.0855,,0.0473,,0,,block of flats,0.0552,Panel,No,0,0,0,0,-1411,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
105126,0,Cash loans,F,Y,Y,1,166500,314100,21375,225000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010556,-12407,-3395,-3321,-2460,9,1,1,0,1,0,0,Laborers,3,3,3,MONDAY,11,0,0,0,0,0,0,Self-employed,,0.378611405,0.58499004,,0.1097,0.995,0.932,0.0516,0,0.2069,0.1667,0.0417,0.0982,0.0815,0.1094,,0.0132,,0.1138,0.995,0.9347,0.052,0,0.2069,0.1667,0.0417,0.1004,0.0891,0.114,,0.014,,0.1097,0.995,0.9329,0.0519,0,0.2069,0.1667,0.0417,0.0999,0.0829,0.1114,,0.0135,reg oper spec account,block of flats,0.1142,Mixed,No,0,0,0,0,-133,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
105127,0,Cash loans,F,N,N,0,90000,166500,14238,166500,Unaccompanied,Working,Incomplete higher,Civil marriage,Rented apartment,0.018209,-8483,-314,-5594,-1172,,1,1,1,1,1,0,Sales staff,2,3,3,SATURDAY,11,0,0,0,1,1,0,Business Entity Type 3,,0.694101314,,0.0722,0.0753,0.9806,0.7348,,0,0.1379,0.1667,0.0417,0.0537,0.0588,0.0444,0,0,0.0735,0.0781,0.9806,0.7452,,0,0.1379,0.1667,0.0417,0.0549,0.0643,0.0462,0,0,0.0729,0.0753,0.9806,0.7383,,0,0.1379,0.1667,0.0417,0.0546,0.0599,0.0452,0,0,org spec account,block of flats,0.0521,Panel,No,3,0,3,0,-241,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
105128,0,Cash loans,M,Y,N,0,112500,457119,24925.5,342000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010032,-16599,-100,-9175,-106,18,1,1,0,1,0,0,Security staff,2,2,2,SATURDAY,5,0,0,0,0,0,0,Security,,0.408569385,0.510089528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,-1946,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
105129,0,Cash loans,F,N,Y,1,162000,454500,25506,454500,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.026392,-13250,-1170,-7212,-4711,,1,1,0,1,1,0,Sales staff,2,2,2,FRIDAY,12,0,0,0,0,0,0,Trade: type 3,0.328514655,0.678587574,0.703203305,0.0825,,0.9722,,,0,0.1379,0.1667,,,,0.0619,,0,0.084,,0.9722,,,0,0.1379,0.1667,,,,0.0645,,0,0.0833,,0.9722,,,0,0.1379,0.1667,,,,0.063,,0,,block of flats,0.0487,"Stone, brick",No,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
105130,0,Cash loans,F,N,Y,1,67500,50940,5476.5,45000,Family,Working,Incomplete higher,Married,House / apartment,0.02461,-10347,-890,-1932,-419,,1,1,1,1,1,0,Sales staff,3,2,2,TUESDAY,11,0,0,0,0,0,0,Trade: type 7,0.414002526,0.575230322,0.72383699,0.0062,,0.9578,,,0,0.2069,0,,0.0226,,0.0037,,0,0.0063,,0.9578,,,0,0.2069,0,,0.0232,,0.0038,,0,0.0062,,0.9578,,,0,0.2069,0,,0.023,,0.0038,,0,,terraced house,0.0029,Wooden,No,4,0,4,0,-999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105131,0,Cash loans,M,Y,Y,1,270000,755190,50800.5,675000,Family,Working,Secondary / secondary special,Married,House / apartment,0.072508,-15095,-4961,-8151,-5615,12,1,1,0,1,1,0,Laborers,3,1,1,FRIDAY,11,0,1,1,0,0,0,Transport: type 2,,0.762066176,0.694092643,0.1098,0.0636,0.9796,0.7144,0.1782,0.04,0.0345,0.625,0.6667,0,0.0883,0.1005,0.0058,0.0843,0.1082,0.066,0.9796,0.7256,0.1547,0.0403,0.0345,0.625,0.6667,0,0.0946,0.103,0,0.0166,0.1109,0.0636,0.9796,0.7182,0.1793,0.04,0.0345,0.625,0.6667,0,0.0898,0.1023,0.0058,0.0861,reg oper spec account,block of flats,0.0838,Block,No,1,0,1,0,-2554,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
105132,1,Cash loans,M,Y,N,0,94500,534141,25978.5,441000,Family,Working,Secondary / secondary special,Married,House / apartment,0.01452,-11907,-3344,-6036,-3371,12,1,1,0,1,1,0,Laborers,2,2,2,THURSDAY,18,0,0,0,0,0,0,Business Entity Type 1,0.43906269,0.231888197,0.529889834,0.0928,0.0534,0.9846,0.7688,,0.0532,0.1838,0.2221,,0.0585,,0.1123,,0.0007,0.0945,0,0.9791,0.7256,,0,0.2069,0.1667,,0.0198,,0.0957,,0,0.0937,0.0534,0.9871,0.7719,,0,0.2069,0.1667,,0.0595,,0.0949,,0,,block of flats,0.0724,Panel,No,0,0,0,0,-1131,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
105133,0,Cash loans,M,N,Y,0,144000,900000,32328,900000,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.01885,-21081,365243,-3839,-4438,,1,0,0,1,0,0,,2,2,2,FRIDAY,12,0,0,0,0,0,0,XNA,0.79469253,0.700897415,0.684827659,0.1856,0.1184,0.9856,0.8028,0.0432,0.2,0.1724,0.3333,0.375,,0.1513,0.2,0,0,0.1891,0.1229,0.9856,0.8105,0.0435,0.2014,0.1724,0.3333,0.375,,0.1653,0.2081,0,0,0.1874,0.1184,0.9856,0.8054,0.0434,0.2,0.1724,0.3333,0.375,,0.1539,0.2036,0,0,reg oper account,block of flats,0.1807,Panel,No,0,0,0,0,-1535,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
105135,0,Cash loans,F,N,Y,0,135000,378117,24295.5,342000,Family,Commercial associate,Secondary / secondary special,Separated,House / apartment,0.019101,-19594,-5351,-10358,-3123,,1,1,0,1,0,0,Core staff,1,2,2,SUNDAY,13,0,0,0,0,0,0,Self-employed,0.139090575,0.6993778,0.54065445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,-240,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
105136,0,Cash loans,F,Y,Y,1,112500,509400,40374,450000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020246,-9447,-695,-3777,-1368,16,1,1,0,1,0,0,Private service staff,3,3,3,MONDAY,12,0,0,0,0,0,0,Business Entity Type 3,,0.438602977,0.461482391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,3,1,-526,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
105137,0,Cash loans,M,Y,N,0,270000,473760,50269.5,450000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.035792,-22855,365243,-15217,-5059,29,1,0,0,1,0,0,,2,2,2,SATURDAY,13,0,0,0,0,0,0,XNA,,0.704815881,0.190705948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-169,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
105138,0,Cash loans,M,Y,Y,2,180000,265851,14548.5,229500,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.006207,-13038,-180,-6409,-4145,12,1,1,0,1,0,0,,4,2,2,TUESDAY,17,0,0,0,1,1,0,Self-employed,,0.514179208,0.75037515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
105140,1,Cash loans,M,N,Y,1,202500,550980,43528.5,450000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.016612,-12214,365243,-6045,-4479,,1,0,0,1,0,0,,3,2,2,TUESDAY,16,0,0,0,0,0,0,XNA,0.225843149,0.483050071,0.134265424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,3,0,-1921,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
105141,0,Cash loans,M,Y,Y,1,292500,1006920,42790.5,900000,Family,State servant,Secondary / secondary special,Married,House / apartment,0.018801,-14149,-6901,-3971,-4472,12,1,1,0,1,0,0,Core staff,3,2,2,THURSDAY,7,0,0,0,0,0,0,Police,,0.554632263,0.418854289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1645,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
105143,0,Cash loans,F,N,Y,0,67500,97038,6880.5,81000,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,0.00733,-17051,-1142,-4102,-605,,1,1,0,1,0,0,,1,2,2,FRIDAY,9,0,0,0,1,1,0,School,,0.56356948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,0,0,0,0,-562,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
105144,0,Cash loans,F,Y,Y,0,396000,973503,49837.5,855000,Unaccompanied,Commercial associate,Higher education,Separated,House / apartment,0.006305,-19381,-4072,-3706,-2920,13,1,1,0,1,0,1,Managers,1,3,3,FRIDAY,4,0,0,0,0,1,1,Business Entity Type 3,0.533945075,0.554486414,0.617826147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
105145,0,Cash loans,F,N,N,1,112500,234576,20263.5,202500,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.018029,-14945,-1763,-6401,-5673,,1,1,0,1,0,0,Sales staff,3,3,3,MONDAY,7,0,0,0,0,0,0,Self-employed,,0.083932628,0.6577838,0.3423,0.3936,0.9841,0.7824,0.3172,0,0.8276,0.1667,0,0.3502,0.2782,0.3474,0.0039,0.0269,0.3487,0.4085,0.9841,0.7909,0.3201,0,0.8276,0.1667,0,0.3582,0.3039,0.362,0.0039,0.0284,0.3456,0.3936,0.9841,0.7853,0.3192,0,0.8276,0.1667,0,0.3563,0.283,0.3537,0.0039,0.0274,reg oper spec account,block of flats,0.4525,Panel,No,0,0,0,0,-117,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
105147,0,Cash loans,M,Y,N,0,225000,675000,20596.5,675000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.030755,-22159,365243,-1313,-3910,16,1,0,0,1,0,0,,2,2,2,FRIDAY,11,0,0,0,0,0,0,XNA,,0.645213265,0.651260219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1310,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
105148,0,Cash loans,F,Y,Y,0,220500,697500,20524.5,697500,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.019689,-11305,-3149,-5129,-636,9,1,1,1,1,0,0,,2,2,2,SUNDAY,9,0,0,0,0,0,0,Government,0.391574126,0.627147012,0.317031779,0.0825,0.077,0.9767,,,0,0.1379,0.1667,,0,,0.0626,,0.0187,0.084,0.0799,0.9767,,,0,0.1379,0.1667,,0,,0.0652,,0.0198,0.0833,0.077,0.9767,,,0,0.1379,0.1667,,0,,0.0637,,0.0191,,block of flats,0.0507,"Stone, brick",No,2,0,2,0,-529,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
105149,0,Cash loans,F,Y,Y,0,315000,1552221,54085.5,1417500,Family,Commercial associate,Higher education,Married,House / apartment,0.008474,-23066,-4368,-5684,-4751,4,1,1,0,1,1,0,Private service staff,2,2,2,TUESDAY,11,0,0,0,0,0,0,Self-employed,0.733980132,0.578998123,0.746300213,0.0533,0.025,0.9796,0.7212,0.0069,0.04,0.0345,0.3333,0.0417,0.0169,0.0434,0.0246,0,0,0.0504,0.0256,0.9791,0.7256,0.0069,0.0403,0.0345,0.3333,0.0417,0.0159,0.0441,0.0232,0,0,0.0552,0.0249,0.9796,0.7249,0.0069,0.04,0.0345,0.3333,0.0417,0.0178,0.0453,0.0262,0,0,reg oper account,block of flats,0.0308,"Stone, brick",No,2,1,1,1,-1725,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3
105150,0,Cash loans,M,Y,N,0,180000,269982,30663,238500,Unaccompanied,Working,Secondary / secondary special,Single / not married,With parents,0.014464,-9556,-1659,-3005,-2146,12,1,1,0,1,0,0,Laborers,1,2,2,FRIDAY,6,0,0,0,1,1,0,Transport: type 4,,0.266754957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
105151,0,Cash loans,M,N,N,0,261000,225000,17775,225000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.035792,-11108,-2600,-2753,-3744,,1,1,1,1,1,0,Sales staff,2,2,2,THURSDAY,12,0,0,0,0,0,0,Business Entity Type 3,0.781850161,0.315846919,0.329655054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,0,-1885,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
